"Gene","Protein","logFC","P.Value","adj.P.Val","1","2","3","4","5","6","7","8","9","10"
"DNAJC8","O75937",-0.224755565056795,0.063172966814167,0.127295903054111,8.12044111907893,8.37394806205941,7.96232936023415,8.12692617230543,8.04872724014579,7.93739636258551,7.78502465436132,8.16229729311596,7.93282632300725,8.37255863204511
"SMNDC1","O75940",-0.17589749961032,0.137729201542228,0.216727638977274,5.40458131134221,5.77650862829324,5.49751544988784,5.57270632390008,5.48929419839318,5.3149882982013,5.39660430732649,5.76116606996433,5.43563184857691,5.67774529321928
"ATP5H","O75947",-0.00539527905865859,0.971481690475104,0.981091259716733,9.56607353287167,9.92625639028092,9.91471397276447,10.068405198664,9.89747987791961,9.79786893982748,10.1175387570348,9.55215737720456,10.0135674358956,10.1916620658025
"TSPAN9","O75954",-0.0289853658652579,0.715014078356647,0.776197561517291,8.67718270288462,8.67268758154129,8.83626685010875,8.84506377351897,8.75400305252371,8.77930102532536,8.7658093741526,8.63549773674963,8.80872182083612,9.05436051269684
"FLOT1","O75955",-0.217958113079784,0.0331710285178384,0.0891211593261223,10.1413511907861,10.3993889345294,10.0763553201669,10.2552224175453,10.1475590992359,10.1515868523612,9.70304416625568,9.94103270316576,9.85097028834846,10.2618397225902
"ATP5L","O75964",-0.0848973502493644,0.637503370226457,0.708741107474992,10.7774876149204,11.4907102616225,11.3418461570429,11.4599873784225,11.259994843613,11.2741262075051,11.4453083329765,10.9352415789366,11.5077126932792,11.5967709665921
"CPD","O75976",0.0493324356273653,0.554891755137176,0.633824146517904,8.52388084647474,8.31024526964271,8.838889019441,8.64657024428436,8.68068479195795,8.70154883137555,8.77936427068308,8.7869440737075,8.65072524329101,8.78157357470082
"GLRX3","O76003",0.0439336188489818,0.530136762133044,0.610098345686123,9.56316167191166,9.56178861886661,9.63400176736963,9.4280171131465,9.60058958470562,9.61364225435033,9.38566518680582,9.35634000581676,9.60395221573324,9.60791434010085
"WFS1","O76024",-0.48017446541375,0.0367527526416239,0.0933624427294333,8.09848574881108,8.41086188639195,7.9926709833874,8.13589591174021,8.09223818471692,8.38819658817561,7.8649365691106,9.14364357969413,8.20273506819682,8.57334091528967
"CLPX","O76031",0.334021905541644,0.0604792730281344,0.12337541519726,10.7237380220477,10.5938491894996,11.0676827160963,10.910036771688,10.9367113403017,10.8702790259628,11.1496022556673,10.2154907205959,11.0774411449316,10.6954102435902
"SEC14L2","O76054",0.160783590653936,0.0906635657852713,0.161179672507149,5.26109005163828,5.29863008758376,5.19195036874268,5.07974029549868,5.45758653960939,5.3149882982013,5.45951918033837,5.0839653009648,5.5848868395972,5.37379104440769
"TM7SF2","O76062",0.113798203972395,0.129688938820213,0.206884735737007,6.42794378860602,6.20442675920496,6.40193947472407,6.24126074575448,6.48153605450346,6.38691528551902,6.29266850712555,6.29591570408602,6.53112807623305,6.43770638676569
"SNCG","O76070",-0.880087782996102,0.0048643443686426,0.0732418365679817,8.45329117449262,8.9777368606321,8.36929518587898,8.86959721968911,8.63745710690253,9.44892877036447,8.43585343961957,10.1984243801581,8.07974350672904,8.8813920977595
"CIAO1","O76071",0.32750328029549,0.0125902348394036,0.0732418365679817,8.62018561919999,8.32389212497883,8.28911304970184,8.12649764767945,8.80341608499748,8.67383222518546,8.64196486010496,8.1823677408376,8.77549922119407,8.18607269503957
"PDE5A","O76074",-0.211891978725113,0.122764056564488,0.198871278635635,5.94601048454563,5.99522676865073,6.27409714162029,6.35096488135188,5.62108419518863,5.62846139689917,5.03804635933929,5.71924777534577,5.16074539550765,5.40554264757951
"SRP72","O76094",0.300258245610168,0.0257941301916179,0.0811655341245464,9.5085826978108,9.1973313944599,9.19104950574818,8.99226310818276,9.42289972529499,9.38609349725148,9.59746773417926,9.29492513066324,9.58869543268508,8.93679073711009
"JTB","O76095",-0.0412015947852988,0.772606345736556,0.82206848896237,5.19494249792656,5.4229901570651,5.30999232601394,5.17227791402629,5.61247083058819,5.40671288373499,5.00152633677078,5.54223792006476,5.64163369252983,5.42235478286466
"DDAH1","O94760",0.453212626646609,0.0214100737027136,0.0772018845866402,11.8025010552258,11.5859906619579,12.1596812621096,11.9248343879851,12.1759750129097,12.0138158916918,12.2146654851296,11.2272376756389,12.0399810163435,11.3748620812116
"MTA2","O94776",-0.0473602155982353,0.740469198968922,0.795772412325499,9.14759457274489,8.81235486901254,8.69615393524898,8.64028024583284,8.64134460624976,8.72874298057809,8.62361732817643,9.20125747849012,8.70467016758126,8.66754611407891
"ALDH1A2","O94788",-0.315466775814914,0.0713706407936436,0.137557950797629,8.50427921213596,8.94234311883167,8.90981574440827,8.90225692411929,9.05490586801706,9.188126746298,7.87867508496241,8.75789999592633,9.68535014533267,9.81973314875565
"STK10","O94804",-0.135226752966385,0.252036063649813,0.343808655484518,8.18247478018853,7.99760176252051,7.66048680690656,7.73050117648975,7.46183664239266,7.53201886546154,7.75397651626334,8.00542286551913,7.66150057494762,8.13086441553973
"TPPP","O94811",0.390690804404051,0.0112028912450319,0.0732418365679817,9.55951356147931,9.00446543948686,9.56737745083653,9.07786912690891,9.26853843358895,9.3101705789629,8.79431978008189,8.33360795808741,8.80499894673644,8.31518104725678
"KBTBD11","O94819",0.307559383734686,0.016283384523259,0.0734632639161505,9.65662085074986,9.3320747003852,9.68170606095984,9.63996095162318,9.93150381770762,9.73381039788909,9.85452521246161,9.31383110140684,9.73102595044872,9.29790782234994
"TOMM70","O94826",0.397328701489717,0.011759074236056,0.0732418365679817,11.733109223792,11.4346191443515,11.8567224736181,11.67131888847,11.970616341331,11.7981294850675,11.9445917542847,11.2125947401279,11.9958603437727,11.397594371333
"DDHD2","O94830",-0.203952868981503,0.0747532111770327,0.142015580472115,6.37911325380046,6.42178120447335,6.34589961949449,6.40425472563405,6.13971034493688,6.20834613671004,6.33524002561456,6.73339030108259,6.31782110039806,6.76977632125195
"MYO1D","O94832",0.125586782014621,0.245493068455671,0.335781268752127,10.3266062007865,9.8933408493644,10.0572011551351,9.92311804787695,10.0404307897046,10.0876953483171,10.0595194447567,10.1595971935789,9.9639311064319,9.75600334760439
"SEC24D","O94855",-0.117071630205498,0.158166626095702,0.241015811193451,8.70386734240747,8.71576673409808,8.37653232398186,8.35730551755709,8.19680029109777,8.31004883736464,8.36467419709315,8.60368298390881,8.25869668709116,8.49912491977026
"NFASC","O94856",0.371200090253087,0.0941988811907385,0.164464496150605,7.73567420437511,7.14661400906306,7.27445087119334,7.22832792471396,7.51211062726239,7.58595480754958,7.89085751983466,6.7935523409724,7.7869570248803,7.58960071398136
"UFL1","O94874",0.16496146004556,0.07314771953802,0.139838351038355,10.0685271304887,9.988953392107,10.2106037602177,10.1280611981735,10.2751829941665,10.2348453787709,10.1902299934315,9.90330215293551,10.3161930037582,9.98076745984793
"SORBS2","O94875",-0.326773210978238,0.0458955277346183,0.104071931743016,9.72920972161608,9.92882621873381,9.18668161248736,9.80918328762821,9.31463690442556,9.84610087315312,9.37218240996157,9.21546559906515,9.37557361916595,9.81257434396743
"SASH1","O94885",-0.492063831204041,0.0134107086864933,0.0732418365679817,6.98630653920334,7.54703723798137,7.59839559177669,7.78364973430122,7.13786536991383,7.21876965277297,7.56834584160429,8.37919705934134,7.24057614366923,8.0631549577907
"FARP2","O94887",0.216444742819919,0.0326633176017177,0.0885737075193963,4.85762627568866,4.81010364850006,5.30999232601394,5.06193354452032,5.4349694237446,5.00576198015052,5.43233062825419,5.30310975312723,5.50761512914446,5.27940114244813
"SUN1","O94901",-0.265922325003693,0.0411285736242769,0.0981805825884593,8.0873814851265,8.14978814915528,7.94964787821308,8.00540783963311,7.84192831052524,8.03692109206585,7.96322583026941,8.47993424394049,8.00869380500723,8.5084376093652
"PROSC","O94903",0.206832308791282,0.199000529146431,0.285771690884092,9.54150324843761,9.63038987748692,10.0514190939243,9.97901760492385,9.85428446164082,9.63650979371594,10.0978904917655,9.29075621505525,9.84206636337763,9.81632862400755
"ERLIN2","O94905",-0.0668655235503796,0.571025752220935,0.648968572892491,10.0608061587237,10.2660416238813,10.0363620538457,10.2510021739404,10.2460034645105,10.1503806105204,10.3884874917194,10.0827992690737,10.0333247545479,10.3490878636834
"PRPF6","O94906",0.0387194077274595,0.728878259355687,0.787448070910148,9.75368111767535,9.39128133040771,9.58055909122778,9.43633925680821,9.56623899670027,9.6796532494634,9.63969583781089,9.9116646814694,9.66204400829754,9.58968349492581
"ENDOD1","O94919",0.0294417534081743,0.806304233811805,0.85032773108338,9.78182051451651,9.95317861416125,9.91549053238631,9.87111713059242,9.99778660485534,10.1433240277479,9.81370384853236,9.32668671401355,9.90718200006518,9.97446824679967
"GLS","O94925",0.809587369520971,0.010480681922443,0.0732418365679817,11.7632355173063,10.8048350667724,12.0117527003291,11.6705474841433,12.2098666076323,11.9658801877404,12.2317395540719,11.3855699312632,12.2681394217262,10.6099642835415
"WDR47","O94967",-0.000418867983485463,0.996119991843953,0.997515769506508,5.80032862431368,6.02727238825596,5.85951688432379,5.95310633239436,6.41373511136652,6.2389283738965,6.36225289418798,6.33807787008856,6.12029907018426,6.00084195965828
"AP2A2","O94973",0.293171016922794,0.0149118021075145,0.0732418365679817,10.2845753811185,9.92267334480882,10.2858027838222,10.1176415654373,10.4602210777017,10.3986527033874,10.3822827132147,9.89076514034387,10.3210887578827,9.93838287514851
"SEC31A","O94979",0.476915308036315,0.0206999397716124,0.0772018845866402,11.8841028842881,11.554828054076,11.7181006137435,11.5322136909806,11.9216530929186,11.8125313961507,11.9612533690506,11.0276960603221,11.9097942083211,11.083058426611
"HEXIM1","O94992",-0.0708912834478014,0.384597796930359,0.476276557966423,8.94384341375326,8.9123960674205,8.58613561457859,8.73833154937342,8.85576270569186,8.74268392385104,8.6223285181658,8.77206795421203,8.60256965491572,8.79961682948723
"TJP3","O95049",-0.693531803561937,0.019579538890201,0.0759605199537138,6.49669928675117,7.39630904277581,7.19583447010739,7.24737150016713,6.68696841430546,6.82717620056493,6.55828822267505,7.85623324647258,6.66447626048152,7.74283568214982
"AGFG2","O95081",-0.906116407440662,0.00640315814954048,0.0732418365679817,7.30314710100024,8.14825487209995,7.3700044465455,7.86399135495917,7.21387625806928,7.51649838093136,7.35007330056565,9.08432116995956,7.4663347664476,8.62095213188155
"SCAF4","O95104",-0.131188597198761,0.130268640238987,0.207346670135403,7.4600852739547,7.51824379830107,7.40492990677623,7.46906563816416,7.26790958506322,7.30946035734562,7.30687079337251,7.44170113935691,7.12986326468938,7.48713087668209
"MFN2","O95140",0.175509960596074,0.0378004203376027,0.0941825696732366,9.8392150457973,9.64677090014729,10.0767719222242,9.93160551767152,10.175490555429,10.1372479345743,10.2794682019278,10.0038667967335,10.2799975028401,10.0539022761114
"AKR7A3","O95154",1.87008252966942,0.0498845516588141,0.10875488814959,11.3443506816948,10.4928123092746,11.2893113528804,10.6941665594294,11.4905757411948,11.2490354603912,11.7187553225421,6.55619256269151,11.8786960617963,9.37906961997453
"NDUFA3","O95167",-0.0028119915527141,0.984159686053119,0.989611429271912,8.259145775095,8.50581481042989,8.47083850587676,8.67410095778515,8.56934373155701,8.54634943362199,8.75055379428799,8.18750220318993,8.77423043409595,8.92440479364932
"NDUFB4","O95168",0.153933900973945,0.217140280546386,0.30547818995502,8.76279682596702,8.76911500304611,8.93852224478053,8.80893275094134,8.92727100591355,8.91239187880416,9.13612377726152,8.52980508471446,9.20972832490604,9.18452795645288
"NDUFB8","O95169",0.0575420095965595,0.686694196288486,0.751734672883591,8.88850509672965,9.09896900370278,9.05445713057958,9.03877860556624,9.08842969083648,9.02153639277488,9.28690142313815,8.67715884798832,9.37222301968485,9.56636346295369
"NDUFA7","O95182",0.00854925934863596,0.960029095242313,0.970668417920075,9.5598787879218,10.073480375231,9.88012480204655,9.87762518728765,9.82039406555503,9.83713250175573,9.85306086049157,9.20979913081534,10.0889837352569,10.161658759439
"LETM1","O95202",0.352934504690999,0.0834447097969574,0.152480871167905,10.4968737619194,10.4646759809732,10.8500970761463,10.6981372281865,10.8064778152133,10.742155355873,11.2610439650827,10.2009655012973,11.0890320826707,10.6329181112475
"STBD1","O95210",0.473657469014932,0.0379860392196374,0.0943708784321002,8.42870572135553,7.91345320718586,7.950860452346,7.82279356883344,8.11121964439199,8.17776960170551,8.72476377654851,7.98418881876777,8.6082772740346,7.55733432710938
"ZRANB2","O95218",-0.26059781417842,0.0705078648019244,0.136680707174797,7.31184670280714,7.52652929864552,7.35267824425476,7.3905821190822,7.42458856470931,7.40291236665724,7.20149764188517,7.85542698939048,7.35871341468893,7.77686286546198
"SNX4","O95219",0.914385163406117,0.00489330200091974,0.0732418365679817,9.28648285867,8.41054215288997,9.38630500038842,8.84245686897999,9.04052598043679,8.77878069666455,9.42537359045749,7.86427113252639,9.15618508245455,7.82689584431578
"LUC7L3","O95232",0.0370443206231802,0.641869196627851,0.712486439332184,7.01854992310275,7.00555566619703,6.73459140853785,6.51839466198495,7.10650768273065,6.97621409213975,6.83391042926909,6.94826010906377,6.91757766629945,6.97749097743838
"SBF1","O95248",-0.0624677416028636,0.389885982256794,0.481379525458432,7.21499444213183,7.41555607986079,7.2281969755392,7.15878548028635,7.29238899922915,7.39274719173337,7.28531750948312,7.31136613625146,7.33309249668348,7.38787424294913
"GOSR1","O95249",0.1465308944326,0.0885499217859953,0.158891715061231,8.42309570196372,8.37329194580628,8.52760830239796,8.46121373063986,8.5098892640166,8.43583970373612,8.51484137556931,8.19325671533384,8.55865877409201,8.33783685036049
"ABCC6","O95255",1.43428821657388,0.0134870399742319,0.0732418365679817,6.97320468711773,5.53748298844196,7.95207200819901,7.48319207369956,7.07862958766137,6.78530988747887,7.79573555061536,4.90864415673262,7.33653502108999,5.25010666546106
"ATE1","O95260",0.133389527006002,0.088338696690898,0.158757892460424,9.46790437633714,9.42396329127532,9.3198151221123,9.04808542897844,9.74438797847621,9.64837882839435,9.36911213199159,9.20379361489366,9.34876148374112,9.2588122940866
"VAPB","O95292",0.125886915127502,0.128809495030784,0.206095192049254,9.05424676776622,8.92834092822282,9.00599022574979,8.77132544826876,9.51245392862247,9.50788586351791,9.0890056257712,9.07569330059115,9.23991494265897,8.9889313743305
"RASAL1","O95294",-0.848640525502269,0.0134563543134032,0.0732418365679817,8.36910032460218,9.10154625136194,7.92085499655336,8.44412056985417,8.08135277937996,8.2186270828544,8.45962235059436,10.2836054137634,8.17944061483744,9.20567437564475
"SNAPIN","O95295",0.104405155043374,0.140415937824204,0.220228069272197,8.47901043285506,8.43997831288636,8.4121832694594,8.26181162867317,8.41852448726945,8.34033742952403,8.10099350101334,8.03918647304505,8.25233173876573,8.05970381001749
"NDUFC2","O95298",0.125093201342705,0.447375691540376,0.535090623058763,9.47217944693861,9.67938345872561,9.78389870643431,9.57737275523695,9.7243690859691,9.81077898973817,9.9738577581165,9.21546559906515,9.99625907343659,10.0420972614157
"NDUFA10","O95299",0.0904400770254896,0.505128372937871,0.588264655936336,10.8828358291528,11.0205330545929,11.0857335542198,11.1809641647583,11.1299521760193,11.0972060442145,11.2283082512532,10.6040992412156,11.350638792114,11.3224657128504
"FKBP9","O95302",-0.461611682564611,0.0101950898216615,0.0732418365679817,9.23937781991885,9.5523999419749,8.79026771325222,9.26665456325252,9.16555013354204,9.26574444733672,9.1240324631078,9.64115837937209,9.19913019461654,10.1004594053243
"PGLS","O95336",0.100346058075769,0.187293497422799,0.272519347454686,10.1147507847676,10.1279781194902,10.2263359808296,10.1463542210848,10.3242643024676,10.1779708281748,9.98258950030597,9.73926122010645,9.98519786409831,9.93984375323398
"PAPSS2","O95340",0.118677784437802,0.193646204164601,0.279694803176236,8.69058671741734,8.59039279768043,9.08735779155338,8.89799499411681,8.38477066161144,8.37207437496266,9.30656067364684,9.36003970536043,8.3539230728737,8.00930812279337
"ATG7","O95352",-0.303251386086542,0.0741852067187625,0.141254958441409,5.74488478674385,5.89458575444565,5.61534084002166,5.937559314036,5.74184241922961,5.62383472894356,5.60923751959213,6.43191464578805,5.63046138121918,5.97012943402589
"TACC2","O95359",0.0479148563042692,0.793282039835439,0.839035443664106,6.59974899293641,6.77761808518823,7.17937686762931,7.19438459091051,6.95232159352869,7.2588702138987,7.84592194371006,7.02626957952564,7.03028087360807,7.11093352036811
"FARS2","O95363",0.637784407647106,0.0138224539529929,0.0732418365679817,8.62368366120692,8.11567380137921,8.88655879681883,8.63094459936917,8.76311403772418,8.55245049827227,9.05915262862631,7.73435240419662,8.90112880923817,8.01129459216162
"LYPLA2","O95372",0.00206484062576656,0.9800517725364,0.987753547799929,10.0239536118142,10.2872688944396,10.1399329305527,10.0777451424804,10.0779442539603,10.0399670031882,9.98943707463515,9.89939602699403,10.0791274261972,9.99569402692859
"IPO7","O95373",-0.259686318262611,0.0280140701641744,0.0829015409689301,8.73460384937485,8.95883711660934,8.8067691787286,8.8974927618445,8.79074334032107,8.88219141742421,8.70622972800873,9.22797863198559,8.76882560562443,9.1391033655071
"PGM3","O95394",0.550334092911002,0.00867277663673038,0.0732418365679817,10.5628635893873,10.0561082631334,10.9335810378632,10.5732033358038,10.7101631781343,10.6199526231345,10.8428901077017,9.94331099169534,10.7512993474068,9.85655158217113
"SVIL","O95425",0.0168117523672527,0.903873058324154,0.928559576927162,9.84611914584212,9.44939930284405,9.32870403529554,9.32906655666296,9.51283979406637,9.86276776647963,9.44105337607831,9.69081753391191,9.59535645968518,9.30796288923271
"PAPLN","O95428",0.131219921441524,0.268864889226382,0.361521682346418,10.8549806715876,10.4264445416001,10.3066719979294,10.2970450886205,10.1062201229604,9.85735671639355,10.7027715337903,10.9211512739509,10.2394265368794,10.0519736353743
"AHSA1","O95433",0.151528233233657,0.0589164961681849,0.121167355189054,9.74246293502422,9.4540608552235,9.76558236701745,9.67055940350222,9.93539512539737,9.86901437543039,9.71679638315607,9.55588441257165,9.71193510998808,9.56501170768713
"APOM","O95445",-0.974031356284281,0.019879551109807,0.0761827970086739,6.18444432097116,6.83211021277685,6.34405514262574,6.86512446285388,5.84349117816443,5.93150711292726,6.83242507176213,8.90385663182073,6.12627756790477,7.66825164247093
"SGPL1","O95470",0.0946321971211435,0.488217529106617,0.57355527802991,8.63828351758817,8.37296377575025,8.38103716879461,8.17661885756496,8.90745073484572,8.76229353850043,8.53049944504056,8.97832800942103,8.87916627109859,8.57307197052527
"H6PD","O95479",-0.100894258028042,0.356597461001592,0.450219380173576,9.9168273420444,9.76541203437474,9.71562995778575,9.66702775432262,9.29300793699443,9.35431748416628,9.5508082142235,9.96645832916699,9.37222301968485,9.59975215884253
"SEC24A","O95486",0.35682175130752,0.030079773375115,0.085249218924318,8.28323358716512,7.96226199382002,8.33580711598334,8.26920678656947,8.46313410907318,8.38614843729968,8.55322163575467,7.8103742848264,8.42153373298441,7.84482992190755
"SEC24B","O95487",0.0598414254271989,0.369868549941368,0.462659376356063,8.75196929769748,8.78991393927242,8.95221006862874,8.89523055050411,8.97005260122515,8.93498475988279,8.98821858531101,8.87112361142277,8.94294680775115,8.81493737239545
"VNN1","O95497",1.75156895315717,0.0196609326936564,0.0759605199537138,8.20972898408487,6.30279437510118,9.43174086513454,9.02044424254117,7.79383933157884,7.66071739940546,11.0115370557469,7.49029241177327,9.3255618835382,6.54031492547637
"MPC2","O95563",-0.0827423767035694,0.520716854586375,0.602654216590114,5.8820328837418,6.38580339793404,6.12095030618398,6.23967679512797,6.19653271404278,5.94083804765351,6.16159544788393,6.05597817040254,6.33168635147354,6.48421317572582
"ETHE1","O95571",0.39541619218898,0.0137994180355134,0.0732418365679817,10.2499103959618,9.92009252321246,10.2154045303133,10.0735274179822,10.1500418598767,9.94622997529928,10.4049459188316,9.60251884525421,9.93271138778801,9.43356437007833
"ACSL3","O95573",-0.250528582966986,0.0645929109402159,0.129427290706377,8.37575387054132,8.71886893322042,8.42358268631481,8.41809500118922,8.57932595557918,8.5672899647852,8.54235963615294,8.89250401104776,8.53375700585813,9.11066415903871
"PCNT","O95613",-0.0325210354766899,0.729116375725107,0.787448070910148,6.51489583238048,6.60729717387877,6.62796163691807,6.51970052706393,6.47679737451564,6.28215217682964,6.7577032250094,6.84968751096208,6.46975329279584,6.75087915026846
"ASMTL","O95671",0.515244805662197,0.00980272806839948,0.0732418365679817,8.42790562437084,7.76228763710907,8.12853833410903,7.83543422318042,7.8602387781302,7.7928522626915,8.50041526064546,7.8674737899258,8.45755021550761,7.54037627154537
"CDS2","O95674",-0.142778728622183,0.0828954497677994,0.15177441870381,8.68724737085618,8.92655310852112,8.65991109927685,8.65966102962329,8.84844357878679,8.98320676438631,8.71189577300887,8.95894190729175,8.87621250816527,8.96924116338241
"RAB3D","O95716",-0.7042664212489,0.0119912728810656,0.0732418365679817,7.62693403011856,8.27800829812798,7.71217133889892,7.95850855789135,7.67956603613309,8.04775918634053,7.30151258270362,8.83681391586245,7.6573772209922,8.37780335686858
"SNAP29","O95721",0.313820535296247,0.299265293449167,0.393874999091866,8.29556700618427,8.25183262036834,8.47168353602211,8.5511305313634,8.41150553267917,8.68359372244123,9.50258905787404,7.94909719101995,8.47639757341975,8.15298596450518
"OXSR1","O95747",0.0534163108619477,0.391720678942652,0.482949474211067,10.2392323586814,10.2296214189157,10.2485699208014,10.1733660660605,10.3352148497518,10.2686839755592,10.2305430100573,10.1393706345529,10.2206858337975,10.1961223236914
"GGPS1","O95749",-0.0929334753400675,0.367632533848752,0.460534123617719,4.69704944171528,4.74673215262065,4.8145837847744,4.78207698207616,5.03190787962591,4.9328559852764,4.82171046446159,5.25503281146886,5.03085425078419,5.14407526661964
"HSPA4L","O95757",0.824704064244833,0.0101379085149003,0.0732418365679817,10.0894226932365,9.4043467491669,10.0202801165878,9.59992840764445,10.4908058279634,10.2998443212857,10.203218645505,8.92129778731538,10.1773074396899,8.63209713634597
"PTBP3","O95758",-0.141875373831672,0.249850285811202,0.34100153238079,9.15583263606976,9.2777155730942,9.10679836123411,9.02113600258709,9.00804804810815,8.94429502793452,9.00116748015315,9.5543947536263,8.81829501521955,9.00197705270098
"AP2A1","O95782",0.19327007005602,0.0474551205532682,0.106028488311788,10.9849612539579,10.6086981769615,10.8242783734401,10.7295857316324,10.9115442938808,10.8990525303482,11.0459905254742,10.8106887823057,10.9348959611612,10.6872948363864
"DDX58","O95786",0.0125139585292381,0.906706743180174,0.930356189221485,7.65318652698613,7.33090810117576,6.90692001481182,6.89360819785649,7.23741503482071,7.22260069730426,6.96982411538929,7.29599799374615,7.04718752019054,7.00884842946965
"STAU1","O95793",0.259707183296567,0.0201024067900943,0.0764296775318168,8.14206737421059,7.98219323064645,8.22490747634608,8.0058738773677,8.48768291352337,8.29629960820203,8.36672806870676,8.18172464632063,8.27358959937359,7.73034815314075
"SDPR","O95810",-0.761967938605022,0.0106079755471097,0.0732418365679817,10.1729717931903,10.4695954947285,10.1563190873985,10.782496214559,10.2598626430536,10.5266558044735,10.258327789487,11.7291460159381,9.92401333827734,11.0734408147328
"BAG2","O95816",-0.59856612764834,0.00159064016439207,0.0732418365679817,9.04905280742887,9.57154566092975,8.55497756724371,9.11268664975288,9.11637577401616,9.38284449403519,8.7203533339983,9.65512491927334,8.94886323973212,9.66025163666971
"BAG3","O95817",0.711371563388599,0.013657207451028,0.0732418365679817,11.178971864207,10.3491386933157,10.6813851203262,10.473027958496,11.2959190858984,11.1813560717412,11.1399524246511,9.88089422708789,11.0532570639553,9.90821079145423
"MLYCD","O95822",0.602341675332768,0.0202551755160759,0.0766585989522801,9.92280284978813,9.51228637597174,10.0693941828751,9.80731297370696,10.2589428283944,10.0782117317311,10.4797977183005,9.10786978922675,10.0688152779804,9.28236361003816
"CRYZL1","O95825",0.350004213284095,0.0169697758665741,0.0734632639161505,8.19945169698734,7.79008312171764,8.25417863460778,8.09574238412672,8.16278137811663,8.11402213880748,8.3631318722772,7.73698125813555,8.3068760615288,7.79956967430989
"AIFM1","O95831",1.16305526354515,0.0164578997592467,0.0734632639161505,12.9160632814843,12.070829521964,13.1613270982066,12.7044263037606,13.3988773782491,13.1048174657186,13.4241071450764,10.9378147010476,13.2978270645278,11.5650376573277
"EML2","O95834",-0.210042341480521,0.197108847689149,0.283815560406672,11.045808473092,11.2337101619755,11.4025954048165,11.2671242412587,11.1884290086908,11.1433597293393,10.8550115996351,11.6338005743329,10.842880267594,11.1069417543246
"BPNT1","O95861",0.356728274584493,0.00553899652013462,0.0732418365679817,11.4303559510225,11.0724885079896,11.4333930562086,11.1315832518538,11.5691125284103,11.4447571616619,11.3071588762552,10.8796223919689,11.3928963343469,10.820824059847
"DDAH2","O95865",-0.229397732255961,0.0561974358957486,0.116864502968463,10.571583404001,10.6692865785461,10.658374424483,10.7593962646946,10.4415946177133,10.542068294568,10.3357283999027,10.5990505747374,10.3370741708652,10.9215419656988
"ABHD16A","O95870",0.208364518378536,0.0400471830880238,0.0971179363732839,9.45539528846191,9.42301254976281,9.53641294378375,9.30559879711725,9.70912839630942,9.63205161435194,9.55283916606409,9.21326461637922,9.67654829432021,9.3145739194355
"FTCD","O95954",2.73234107270377,0.028662599175156,0.0836591148867873,11.1055695176446,8.91171844500722,11.4674708773311,10.8811788960297,10.7205569780483,10.4935056856478,11.6822676830703,5.59727076707936,12.6141667988011,8.04465269761249
"EFEMP2","O95967",-0.140053282146361,0.241125544356403,0.331393055833416,9.29791319868492,9.00785122397174,8.28238617036464,8.46494720173324,8.07248023074151,8.29593601097868,8.50135034345284,8.82533085920701,8.16353785237672,8.42386891046177
"NUDT3","O95989",-0.154079404985381,0.193317349622209,0.279482398914373,8.71440451665669,8.76561917367242,8.67503136780638,8.51786074945753,8.6153476481082,8.7045654025044,8.55817285247531,8.95028348623451,8.45873541637494,8.85376001447957
"NDUFB10","O96000",0.155571862995713,0.260048619858538,0.352017750183101,9.20896187766206,9.2268681949856,9.41360594825914,9.37650970284329,9.36337893622954,9.28913361229602,9.49509779133497,8.80751626127154,9.64322841969735,9.64638588680804
"CLPTM1","O96005",0.479791445755214,0.023404498630431,0.0785892639994425,8.55352658239486,8.18871904119983,8.58496460790781,8.46087384460365,9.01650847630918,8.89353072592241,8.91256169449399,7.93160857382554,8.94209961905111,8.13597156582944
"TOMM40","O96008",0.201365784386436,0.0599946676952548,0.122854410256568,9.52737961320191,9.34702216389801,9.57820703687106,9.47404835207283,9.55691406023469,9.58550574379416,9.70446590364818,9.35348761298162,9.76958077095626,9.36965459023329
"PEX11B","O96011",0.517667715954687,0.0154740860440941,0.0733181005050558,8.95776837703797,8.48379622537721,8.74030115216465,8.44171128428266,9.04132863438218,8.98681558071084,8.98788502931582,8.27632628380656,9.10209559055522,8.05239082950513
"PAK4","O96013",-0.0457856909681432,0.681330012337147,0.747388870018339,6.91957410793176,7.31254466532734,7.36364529083472,7.14953586663176,7.43765377205785,7.30078852863098,7.25237157884181,7.40910604965141,7.18437222112129,7.21457031538666
"ACTL6A","O96019",-0.409844316822314,0.0281254795742225,0.0831038770814272,9.19914803702502,9.33393054910101,8.88560799380329,9.22122169296454,8.83400182745586,8.88895747676551,8.86540473542385,9.74862750866285,8.88181949700906,9.52246644733475
"MOCS2","O96033",0.158518108392457,0.124755641952476,0.201332667665769,8.33451079686915,8.32897659795175,8.7936507227197,8.66114113072622,8.34241386274309,8.25349900049044,8.16139859901125,8.0721779573235,8.28788586069538,7.81147461358438
"MT-CYB","P00156",0.202176359984565,0.211356474087026,0.299203228467896,5.94601048454563,5.99693123802158,6.60965388046687,6.0556850150049,6.01015990522518,6.23438215191485,6.6788994064874,6.10563719468046,6.70897933205655,6.55018560923702
"ADH1B","P00325",-0.933393806938697,0.00127305362775387,0.0732418365679817,10.6337939577599,11.2944071167358,9.89673675175681,10.4802569545609,10.0166837518705,10.6903928122805,9.87649417871158,11.2281722739543,10.1042112202379,11.5016597374987
